StationID,StationName,Latitude,Longitude,Capacity,CurrentInventory,Optimal Inventory,Min UDF,UDF(0),UDF(1),UDF(2),UDF(3),UDF(4),UDF(5),UDF(6),UDF(7),UDF(8),UDF(9),UDF(10),UDF(11),UDF(12),UDF(13),UDF(14),UDF(15),UDF(16),UDF(17),UDF(18),UDF(19),UDF(20),UDF(21),UDF(22),UDF(23),UDF(24),UDF(25),UDF(26),UDF(27),UDF(28),UDF(29),UDF(30),UDF(31),UDF(32),UDF(33),UDF(34),UDF(35),UDF(36),UDF(37),UDF(38),UDF(39),UDF(40),UDF(41),UDF(42),UDF(43),UDF(44),UDF(45),UDF(46),UDF(47),UDF(48),UDF(49),UDF(50),UDF(51),UDF(52),UDF(53),UDF(54),UDF(55),UDF(56),UDF(57),UDF(58),UDF(59),UDF(60),UDF(61),UDF(62),UDF(63),UDF(64),UDF(65),UDF(66),UDF(67),UDF(68),UDF(69),UDF(70),UDF(71),UDF(72),UDF(73),UDF(74),UDF(75),UDF(76),UDF(77),UDF(78),UDF(79),UDF(80),UDF(81),UDF(82),UDF(83),UDF(84),UDF(85),UDF(86),UDF(87),UDF(88),UDF(89),UDF(90),UDF(91),UDF(92),UDF(93),UDF(94),UDF(95),UDF(96),UDF(97),UDF(98),UDF(99),UDF(100),UDF(101),UDF(102),UDF(103),UDF(104),UDF(105),UDF(106),UDF(107),UDF(108),UDF(109),UDF(110),UDF(111),UDF(112),UDF(113),UDF(114),UDF(115),UDF(116),UDF(117),UDF(118),UDF(119),UDF(120),UDF(121),UDF(122),UDF(123)
7bb810f534a2b0e60c722c6a98bf3ba8,Leonard St & Nassau Ave,40.7239567849954,-73.9498436450958,36,28,18,14.45280,16.76520,16.44650,15.96050,15.53200,15.23570,15.04300,14.91060,14.81160,14.73310,14.66930,14.61700,14.57410,14.53920,14.51140,14.48960,14.47340,14.46210,14.45540,14.45280,14.45410,14.45900,14.46720,14.47860,14.49300,14.51020,14.53030,14.55310,14.57910,14.60880,14.64430,14.68940,14.75110,14.83920,14.96520,15.13930,15.36800,15.60730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7bcb8ed85ad181feaaef9bda82451f08,Plaza St East & Flatbush Ave,40.673134,-73.969106,63,0,46,15.36270,17.83020,17.56950,17.38530,17.27030,17.18950,17.12450,17.06680,17.01240,16.95940,16.90690,16.85440,16.80170,16.74880,16.69590,16.64290,16.58990,16.53710,16.48460,16.43230,16.38040,16.32890,16.27790,16.22730,16.17710,16.12750,16.07820,16.02940,15.98110,15.93330,15.88590,15.83920,15.79310,15.74780,15.70340,15.66030,15.61860,15.57860,15.54080,15.50540,15.47300,15.44400,15.41870,15.39770,15.38120,15.36970,15.36340,15.36270,15.36760,15.37840,15.39520,15.41790,15.44640,15.48050,15.51960,15.56310,15.61020,15.66040,15.71370,15.77200,15.84340,15.95370,16.16130,16.52050,16.89000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c3af52d2a97d546f0cac783221ca5a1,W Broadway & Watts St,40.72323,-74.00314,51,28,16,34.51970,37.27840,36.93580,36.58380,36.29130,36.03720,35.80660,35.59260,35.39250,35.20710,35.04010,34.89500,34.77440,34.67920,34.60840,34.56010,34.53150,34.51970,34.52170,34.53500,34.55730,34.58680,34.62220,34.66220,34.70600,34.75290,34.80250,34.85440,34.90820,34.96360,35.02030,35.07830,35.13710,35.19650,35.25640,35.31640,35.37630,35.43590,35.49500,35.55350,35.61130,35.66840,35.72490,35.78090,35.83660,35.89260,35.95010,36.01180,36.08410,36.18070,36.33120,36.57850,36.86870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c6d4b50e1ebac58bf2af1a05b1c7c1b,W 111 St & 5 Ave,40.7975207812476,-73.9489397406578,24,21,19,24.45870,26.25610,25.90660,25.60710,25.41870,25.29050,25.19070,25.10720,25.03470,24.96990,24.91080,24.85540,24.80250,24.75080,24.69980,24.64940,24.60010,24.55330,24.51130,24.47790,24.45870,24.46300,24.50620,24.61600,24.83420,25.13220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c93b03fd9d5f0fa1ce93f210c710fa4,Lexington Ave & E 111 St,40.7954121,-73.9441232,29,8,23,13.38370,14.94660,14.69040,14.51630,14.40810,14.33010,14.26600,14.20900,14.15650,14.10760,14.06130,14.01680,13.97310,13.92890,13.88300,13.83440,13.78210,13.72570,13.66550,13.60270,13.53950,13.47980,13.42920,13.39440,13.38370,13.40570,13.47060,13.59460,13.81110,14.16210,14.54660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ca4ed0b4fba2b2fb259ba84bd43e2ad,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,97,0,63,123.14300,130.57000,130.39600,130.02500,129.50500,128.93300,128.39400,127.93700,127.57000,127.27800,127.04000,126.83900,126.66400,126.50700,126.36600,126.23800,126.12000,126.01100,125.90900,125.81300,125.72000,125.63000,125.54100,125.45400,125.36700,125.28000,125.19400,125.10700,125.02100,124.93400,124.84800,124.76100,124.67600,124.59100,124.50700,124.42400,124.34300,124.26300,124.18500,124.10900,124.03600,123.96500,123.89600,123.83000,123.76700,123.70700,123.64900,123.59500,123.54400,123.49500,123.45000,123.40800,123.36900,123.33300,123.30000,123.27100,123.24400,123.22000,123.20000,123.18200,123.16800,123.15700,123.14900,123.14400,123.14300,123.14500,123.15100,123.16100,123.17500,123.19300,123.21500,123.24200,123.27400,123.31000,123.35200,123.39800,123.44900,123.50500,123.56600,123.63100,123.70100,123.77500,123.85300,123.93400,124.01900,124.10700,124.19800,124.29100,124.38800,124.48900,124.59500,124.70800,124.83100,124.97000,125.13100,125.32200,125.54400,125.77400,125.94600,,,,,,,,,,,,,,,,,,,,,,,,,,
7cb8eee14a9ac82b366c7b714891cad0,E 141 St & Jackson Ave,40.806896,-73.911837,19,4,13,1.86079,2.79839,2.54384,2.40787,2.31938,2.24926,2.18626,2.12624,2.06866,2.01467,1.96612,1.92491,1.89276,1.87103,1.86079,1.86284,1.87746,1.90401,1.94217,2.00419,2.16397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7cddd2f662d2678a9362fc5cde5911fe,Bushwick Ave & Harman St,40.69356,-73.92524,25,21,14,20.16230,21.31090,21.09030,20.92240,20.80290,20.70810,20.62500,20.54780,20.47490,20.40630,20.34280,20.28580,20.23690,20.19830,20.17250,20.16230,20.17050,20.20060,20.25600,20.34050,20.45830,20.61460,20.81940,21.09740,21.49090,21.99100,22.38300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7cedeeefe499537f9b9453ec6b09c1ad,21 St & 23 Ave,40.778557,-73.919046,22,8,17,8.06861,9.09754,9.00946,8.93346,8.86099,8.79140,8.72416,8.65869,8.59457,8.53156,8.46953,8.40849,8.34858,8.29008,8.23342,8.17945,8.13012,8.09001,8.06861,8.08234,8.15510,8.31889,8.61857,9.03745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d24d6c9fdd1d18f81a3b337b8976c0b,49 Ave & 21 St,40.74252,-73.948852,21,3,20,20.38030,22.54090,22.09960,21.70330,21.47160,21.33530,21.24080,21.16500,21.09750,21.03270,20.96780,20.90220,20.83630,20.77140,20.70870,20.64880,20.59250,20.53970,20.49040,20.44450,20.40360,20.38030,20.43130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d28b5b8250425d66e49310b4fe521ec,E 188 St & Hughes Ave,40.8561,-73.88625,21,11,19,2.73631,3.76144,3.64214,3.57543,3.52869,3.48815,3.44627,3.39936,3.34707,3.29114,3.23370,3.17619,3.11903,3.06196,3.00470,2.94739,2.89080,2.83639,2.78680,2.74800,2.73631,2.79794,3.03444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d28ffda6e5853fa016073299ea57f63,Newton Rd & 44 St,40.7595701,-73.9142678,19,18,11,6.12134,6.75548,6.56177,6.47120,6.41193,6.36139,6.31419,6.26932,6.22715,6.18883,6.15632,6.13252,6.12134,6.12733,6.15491,6.20706,6.28476,6.38892,6.52726,6.73192,7.05779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d31cb7ee879ab2d3fb85f469937a206,Melrose Ave & E 154 St,40.819609,-73.916071,19,15,14,3.15297,3.92041,3.75699,3.67807,3.62575,3.58010,3.53612,3.49172,3.44540,3.39659,3.34596,3.29533,3.24735,3.20514,3.17221,3.15297,3.15396,3.18635,3.26881,3.43199,3.72579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d35652b1509d18839b536c5fee5dd04,7 Ave S & Bleecker St,40.7321389628738,-74.0036380290985,87,75,82,52.17650,59.65080,59.38870,59.00420,58.61360,58.25980,57.94340,57.65710,57.39740,57.16280,56.95200,56.76300,56.59380,56.44220,56.30640,56.18450,56.07470,55.97530,55.88460,55.80110,55.72330,55.65020,55.58050,55.51330,55.44790,55.38340,55.31950,55.25560,55.19140,55.12680,55.06160,54.99580,54.92960,54.86310,54.79650,54.73000,54.66370,54.59800,54.53280,54.46820,54.40420,54.34060,54.27740,54.21430,54.15120,54.08780,54.02400,53.95960,53.89470,53.82920,53.76330,53.69720,53.63110,53.56540,53.50040,53.43660,53.37430,53.31380,53.25550,53.19960,53.14630,53.09570,53.04780,53.00240,52.95950,52.91860,52.87950,52.84180,52.80500,52.76860,52.73220,52.69510,52.65700,52.61720,52.57550,52.53150,52.48490,52.43560,52.38400,52.33080,52.27760,52.22800,52.18940,52.17650,52.21490,52.33690,52.55580,52.82210,53.01110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d53a3058ce8ff5f6d88166dabc1516f,Summerfield St & Cypress Ave,40.69662,-73.90056,19,10,15,2.69911,4.08977,3.77268,3.54091,3.38919,3.27960,3.18986,3.11083,3.03972,2.97554,2.91759,2.86521,2.81802,2.77615,2.74050,2.71331,2.69911,2.70772,2.76520,2.93547,3.23830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d5ea4fce2ab4cbf34dd4c7f33815401,Broadway & Madison St,40.68822,-73.91966,25,8,11,15.14060,16.09060,15.81310,15.59310,15.47310,15.39950,15.34140,15.28960,15.24270,15.20200,15.16950,15.14800,15.14060,15.15070,15.18140,15.23550,15.31460,15.41900,15.54780,15.69960,15.87340,16.06900,16.28810,16.53640,16.83410,17.20910,17.57310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d6535586d6b9f755ce9fbeb0abc57f4,E 169 St & Webster Ave,40.834015,-73.908863,21,19,17,4.29275,5.51346,5.35083,5.25978,5.20289,5.15515,5.10548,5.04810,4.98085,4.90462,4.82229,4.73754,4.65381,4.57355,4.49810,4.42808,4.36471,4.31343,4.29275,4.35019,4.56711,4.97743,5.36255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d74e16361e172fe307157ae66c8fcc8,Cypress Ave & George St,40.69812,-73.90271,19,14,17,2.35161,3.37924,3.15989,3.06099,2.99771,2.94388,2.89109,2.83648,2.77972,2.72177,2.66406,2.60801,2.55473,2.50499,2.45931,2.41834,2.38339,2.35797,2.35161,2.38975,2.54069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d7ebedb23b045751254b3267fd38d8b,Marion Ave & Mosholu Pkwy,40.8704956,-73.8818756582,21,16,19,4.49890,5.54691,5.43037,5.35924,5.30666,5.26155,5.21985,5.17950,5.13955,5.09930,5.05768,5.01315,4.96400,4.90879,4.84681,4.77835,4.70495,4.62979,4.55917,4.50615,4.49890,4.59910,4.89363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d96bf47b87370da4c1d7dd2b9cc0c2d,W 51 St & 6 Ave,40.7606597,-73.98042047,81,1,4,125.76900,126.45200,126.11400,125.87400,125.77900,125.76900,125.80600,125.87400,125.96500,126.07600,126.20300,126.34200,126.49300,126.65300,126.82000,126.99400,127.17100,127.35100,127.53200,127.71000,127.88600,128.05600,128.21900,128.37400,128.52000,128.65500,128.78000,128.89200,128.99400,129.08400,129.16300,129.23200,129.29000,129.34000,129.38200,129.41700,129.44500,129.46800,129.48600,129.50100,129.51200,129.52000,129.52700,129.53200,129.53600,129.53800,129.54000,129.54200,129.54300,129.54300,129.54400,129.54400,129.54500,129.54500,129.54600,129.54800,129.55000,129.55300,129.55700,129.56300,129.57100,129.58300,129.59800,129.61700,129.64100,129.67100,129.70700,129.75000,129.79900,129.85500,129.91800,129.98800,130.06200,130.14200,130.22400,130.30800,130.39300,130.47900,130.56900,130.67000,130.80100,131.00600,131.29800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7daa96e67af75564ddd89c546c805331,Patchen Ave & Bainbridge St,40.68143,-73.92565,19,11,15,4.86343,5.72633,5.61404,5.55128,5.49512,5.43881,5.38139,5.32305,5.26390,5.20363,5.14171,5.07799,5.01357,4.95172,4.89876,4.86476,4.86343,4.91082,5.02568,5.24556,5.61042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7db09527c0af2e0c1ec37ce27e6194bc,92 St & 35 Ave,40.7529,-73.87536,26,4,23,2.45668,3.72386,3.67910,3.61673,3.54209,3.46406,3.39089,3.32683,3.27151,3.22161,3.17317,3.12323,3.07050,3.01508,2.95790,2.90003,2.84227,2.78494,2.72791,2.67091,2.61390,2.55786,2.50626,2.46741,2.45668,2.49854,2.62978,2.87888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7db3ce3274524755b7488d98b0246e1a,1 Ave & E 6 St,40.726330859717,-73.9861688017845,94,67,86,101.00500,107.17700,106.93200,106.57300,106.22700,105.94700,105.73100,105.55600,105.40900,105.28000,105.16400,105.05900,104.96300,104.87400,104.79300,104.71600,104.64400,104.57400,104.50700,104.44200,104.37700,104.31300,104.24900,104.18300,104.11800,104.05100,103.98300,103.91500,103.84600,103.77600,103.70700,103.63800,103.57000,103.50200,103.43600,103.37000,103.30600,103.24200,103.17900,103.11600,103.05400,102.99100,102.92800,102.86400,102.79900,102.73300,102.66700,102.59900,102.53000,102.46100,102.39200,102.32400,102.25600,102.18900,102.12400,102.06100,102.00000,101.94200,101.88800,101.83700,101.78900,101.74500,101.70500,101.66800,101.63400,101.60300,101.57500,101.54900,101.52600,101.50300,101.48200,101.46100,101.44100,101.42000,101.39800,101.37600,101.35100,101.32500,101.29600,101.26500,101.23100,101.19500,101.15700,101.11900,101.08100,101.04700,101.01900,101.00500,101.00900,101.04300,101.11900,101.25600,101.47400,101.77500,102.10500,102.33400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7db8c0920d706c1ee21c5d818cd70886,11 St & 44 Rd,40.749207,-73.949373,27,15,3,18.32290,18.65790,18.41200,18.32760,18.32290,18.34570,18.37950,18.41990,18.46570,18.51680,18.57300,18.63370,18.69820,18.76530,18.83330,18.90070,18.96610,19.02850,19.08760,19.14410,19.19950,19.25510,19.31180,19.36900,19.42570,19.48190,19.54550,19.65750,19.90280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7dc9815b9ba7db5479cf6fe2b85db25e,9 Ave & W 39 St,40.7564035232725,-73.9941014349461,36,9,23,56.75820,59.07040,58.83910,58.55160,58.31550,58.14460,58.01700,57.91240,57.81900,57.73060,57.64420,57.55820,57.47220,57.38640,57.30140,57.21810,57.13750,57.06100,56.98980,56.92550,56.86940,56.82300,56.78800,56.76580,56.75820,56.76690,56.79380,56.84090,56.91080,57.00610,57.13050,57.28910,57.49080,57.75050,58.08740,58.50210,58.92670,59.20480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7dd9425138309f5df047eab5247f3e05,104 St & Northern Blvd,40.75755,-73.86454,23,10,17,2.08206,3.35463,3.14167,3.03941,2.96594,2.89554,2.82461,2.75342,2.68235,2.61153,2.54105,2.47110,2.40204,2.33436,2.26879,2.20675,2.15106,2.10685,2.08206,2.08691,2.13242,2.22898,2.38666,2.61770,2.93416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ded4e4cb0fbad814c96315ce39aac4d,Tyler Ave & Maurice Ave,40.73394,-73.90128,19,16,18,2.97577,4.04962,3.93952,3.89596,3.84925,3.79113,3.72762,3.66602,3.60970,3.55760,3.50623,3.45216,3.39341,3.32973,3.26224,3.19276,3.12344,3.05711,3.00003,2.97577,3.07806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e56fffce820eecf8677eb5105c36ddf,11 Ave & Prospect Ave,40.65629,-73.977335,20,9,17,17.06210,18.48410,18.20300,18.02130,17.88230,17.76880,17.68160,17.61700,17.56840,17.52940,17.49460,17.45920,17.41930,17.37190,17.31520,17.24940,17.17780,17.10940,17.06210,17.06850,17.18560,17.46510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e7caad593a93df5c5af60d1d7973796,Central Park W & W 97 St,40.7924951949511,-73.9641706646307,53,32,24,34.72120,35.60870,35.43970,35.34730,35.28460,35.23220,35.18470,35.14010,35.09760,35.05700,35.01820,34.98140,34.94660,34.91390,34.88350,34.85540,34.82980,34.80680,34.78640,34.76860,34.75370,34.74150,34.73210,34.72560,34.72200,34.72120,34.72330,34.72830,34.73610,34.74660,34.75990,34.77590,34.79440,34.81540,34.83890,34.86470,34.89290,34.92340,34.95630,34.99200,35.03080,35.07350,35.12100,35.17460,35.23600,35.30790,35.39450,35.50290,35.64430,35.83370,36.08360,36.39230,36.74510,37.14360,37.53370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e83b2fecd7af701012003899aca0fd0,Crescent Ave & Belmont Ave,40.85391,-73.8866,24,19,20,4.40182,5.60100,5.42672,5.35310,5.31561,5.29086,5.27189,5.25408,5.23329,5.20607,5.16978,5.12281,5.06465,4.99592,4.91827,4.83417,4.74653,4.65846,4.57337,4.49582,4.43367,4.40182,4.42712,4.55305,4.83496,5.22726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e90a5491bea7bb00bb25036c44c0f29,Bronx Shore Comfort Station,40.80046,-73.92404,25,13,2,2.44729,2.51733,2.46598,2.44729,2.45702,2.48558,2.52587,2.57281,2.62332,2.67583,2.72968,2.78459,2.84029,2.89631,2.95187,3.00601,3.05776,3.10636,3.15151,3.19337,3.23245,3.26933,3.30443,3.33823,3.37220,3.40885,3.44414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e90c995b31039ca8d76eb029e79bd7b,Willoughby St & Fleet St,40.69196566,-73.9813018,62,11,7,31.68180,32.93330,32.54620,32.19780,31.96760,31.82280,31.73700,31.69370,31.68180,31.69310,31.72190,31.76360,31.81470,31.87230,31.93400,31.99770,32.06200,32.12550,32.18740,32.24680,32.30350,32.35710,32.40740,32.45450,32.49850,32.53950,32.57770,32.61330,32.64670,32.67820,32.70810,32.73690,32.76480,32.79230,32.81960,32.84710,32.87510,32.90390,32.93360,32.96440,32.99640,33.02980,33.06450,33.10070,33.13840,33.17760,33.21850,33.26110,33.30570,33.35260,33.40240,33.45590,33.51410,33.57810,33.64880,33.72690,33.81220,33.90340,33.99860,34.09580,34.19600,34.31110,34.48030,34.73450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ea1472a1042c6d337c0e98e74fc8eb3,Nassau Ave & Newell St,40.7248125644002,-73.947526216507,51,43,39,36.30330,38.90260,38.67540,38.50130,38.38690,38.30060,38.22620,38.15640,38.08800,38.01940,37.95000,37.87940,37.80740,37.73410,37.66000,37.58540,37.51100,37.43760,37.36590,37.29650,37.22980,37.16630,37.10600,37.04860,36.99400,36.94160,36.89090,36.84140,36.79260,36.74400,36.69530,36.64650,36.59760,36.54890,36.50100,36.45480,36.41150,36.37260,36.34010,36.31620,36.30330,36.30430,36.32220,36.36010,36.42160,36.51020,36.63040,36.78800,36.99360,37.26850,37.64550,38.11700,38.49600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7eb38734b5e35fe8b9202889f8dcca96,Madison Ave & E 120 St,40.80295,-73.942954,30,17,22,14.21910,15.73450,15.40870,15.16290,15.01380,14.92450,14.86610,14.82090,14.78070,14.74180,14.70270,14.66290,14.62190,14.57960,14.53620,14.49190,14.44730,14.40310,14.36040,14.32030,14.28430,14.25400,14.23150,14.21910,14.21960,14.23610,14.27180,14.33070,14.41920,14.55410,14.77770,15.09870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ebb39be2af4f90b1c00009d49f66d57,W 148 St & Amsterdam Ave,40.827075,-73.945909,23,4,19,9.05506,10.38260,10.21890,10.12050,10.06720,10.03250,10.00090,9.96460,9.91970,9.86413,9.79726,9.71971,9.63320,9.54034,9.44435,9.34885,9.25790,9.17616,9.10946,9.06553,9.05506,9.09515,9.22130,9.50019,9.89840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ec72ce92e5de74379ff48afbb45bc38,43 Ave & 111 St,40.74955,-73.85464,19,7,9,0.63803,1.10514,0.91125,0.83697,0.78971,0.74849,0.71216,0.68210,0.65944,0.64472,0.63803,0.63921,0.64800,0.66418,0.68759,0.71823,0.75584,0.79945,0.84823,0.90554,0.97497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ed8023ee32feb4c327bc62d3d598e68,DeKalb Ave & Hudson Ave,40.689888,-73.981013,74,58,11,51.32980,53.92280,53.55180,53.05250,52.61550,52.26340,51.97740,51.74870,51.57420,51.45060,51.37260,51.33440,51.32980,51.35290,51.39880,51.46340,51.54330,51.63620,51.74000,51.85320,51.97430,52.10230,52.23600,52.37450,52.51660,52.66140,52.80750,52.95400,53.09950,53.24300,53.38320,53.51920,53.64990,53.77430,53.89190,54.00190,54.10390,54.19770,54.28310,54.36010,54.42890,54.48980,54.54330,54.58960,54.62960,54.66360,54.69230,54.71620,54.73610,54.75240,54.76570,54.77650,54.78530,54.79240,54.79840,54.80350,54.80820,54.81270,54.81750,54.82290,54.82930,54.83710,54.84660,54.85840,54.87280,54.89030,54.91140,54.93650,54.96630,55.00140,55.04280,55.09180,55.15150,55.23180,55.35890,55.54230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ee9ade04536f7f12ebab8054f46763a,St Johns Pl & Utica Ave,40.6705,-73.9308,21,18,14,6.50902,7.81473,7.56038,7.39762,7.28132,7.18344,7.09245,7.00368,6.91623,6.83130,6.75099,6.67779,6.61432,6.56326,6.52729,6.50902,6.51099,6.53629,6.59058,6.68651,6.85043,7.12689,7.49898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f1e0d4bd55a3d36902826327850c7f4,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208,19,1,3,11.96080,12.38080,12.11600,11.99460,11.96080,11.96650,11.98930,12.02010,12.05500,12.09240,12.13140,12.17130,12.21180,12.25280,12.29430,12.33680,12.38170,12.43290,12.50370,12.63560,12.89740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f71de48a1ae570569fa1246d05f5a7a,Smith St & 3 St,40.6787242,-73.99599099,25,13,9,13.89960,15.02250,14.62970,14.30990,14.13700,14.04220,13.98320,13.94420,13.91900,13.90470,13.89960,13.90270,13.91300,13.93010,13.95320,13.98140,14.01390,14.04950,14.08730,14.12660,14.16670,14.20790,14.25200,14.30500,14.38330,14.52110,14.75150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
